Product_ID,Product_Name,Category,Supplier,Warehouse_Location,Stock_In,Stock_Out,Expected_Stock,Current_Stock,Date,Difference,Inventory_Status,Movement_Rate,Movement_Status
254,Mouse,Accessories,Dell,B2,336,58,278,274,2025-10-24,-4,Normal,0.17261904761904762,Slow Moving
255,Scanner,Electronics,HP,B1,111,7,104,100,2025-08-20,-4,Normal,0.06306306306306306,Slow Moving
256,Keyboard,Accessories,HP,C3,163,120,43,52,2025-08-08,9,Normal,0.7361963190184049,Normal
257,Mouse,Accessories,Samsung,A1,300,267,33,50,2026-06-18,17,Overstock,0.89,Fast Moving
258,Webcam,Accessories,Samsung,A2,382,142,240,248,2026-02-25,8,Normal,0.3717277486910995,Normal
259,Hard Disk,Storage,HP,C2,318,101,217,201,2026-02-23,-16,Missing Inventory,0.31761006289308175,Normal
260,Laptop,Electronics,Logitech,B2,440,398,42,33,2026-01-19,-9,Normal,0.9045454545454545,Fast Moving
261,Projector,Electronics,Lenovo,B1,285,229,56,62,2026-01-30,6,Normal,0.8035087719298246,Fast Moving
262,SSD,Storage,Dell,C2,204,13,191,178,2025-08-19,-13,Normal,0.06372549019607843,Slow Moving
263,Laptop,Electronics,Logitech,C3,324,307,17,10,2025-12-16,-7,Normal,0.9475308641975309,Fast Moving
264,Keyboard,Accessories,Lenovo,A3,51,35,16,23,2025-10-06,7,Normal,0.6862745098039216,Normal
265,Laptop,Electronics,HP,A2,344,126,218,214,2026-01-13,-4,Normal,0.36627906976744184,Normal
266,RAM,Components,Dell,C2,280,244,36,31,2026-03-31,-5,Normal,0.8714285714285714,Fast Moving
267,SSD,Storage,Logitech,C2,303,189,114,133,2025-08-27,19,Overstock,0.6237623762376238,Normal
268,Hard Disk,Storage,Logitech,A3,237,41,196,200,2026-02-21,4,Normal,0.1729957805907173,Slow Moving
269,Printer,Electronics,Dell,C1,264,75,189,200,2025-09-14,11,Normal,0.2840909090909091,Normal
270,Mouse,Accessories,Dell,C2,204,184,20,21,2026-06-24,1,Normal,0.9019607843137255,Fast Moving
271,Mouse,Accessories,HP,A1,229,9,220,222,2026-04-11,2,Normal,0.039301310043668124,Slow Moving
272,Keyboard,Accessories,Samsung,A2,424,313,111,98,2025-12-31,-13,Normal,0.7382075471698113,Normal
273,SSD,Storage,HP,C3,136,38,98,82,2026-04-19,-16,Missing Inventory,0.27941176470588236,Normal
274,Keyboard,Accessories,Lenovo,A1,274,204,70,50,2025-07-31,-20,Missing Inventory,0.7445255474452555,Normal
275,Mouse,Accessories,Samsung,C1,219,64,155,155,2026-03-05,0,Normal,0.2922374429223744,Normal
276,RAM,Components,Samsung,B1,88,14,74,88,2025-07-01,14,Normal,0.1590909090909091,Slow Moving
277,Speaker,Electronics,Dell,C1,352,17,335,348,2025-07-31,13,Normal,0.048295454545454544,Slow Moving
278,Router,Networking,Samsung,C2,291,232,59,73,2025-12-22,14,Normal,0.7972508591065293,Normal
279,CPU,Components,Samsung,C3,454,199,255,260,2025-07-22,5,Normal,0.43832599118942733,Normal
280,Hard Disk,Storage,Logitech,A1,108,27,81,89,2025-08-29,8,Normal,0.25,Normal
281,Scanner,Electronics,Samsung,B3,212,112,100,85,2026-03-01,-15,Normal,0.5283018867924528,Normal
282,Mouse,Accessories,HP,A2,52,20,32,39,2026-04-27,7,Normal,0.38461538461538464,Normal
283,Scanner,Electronics,Lenovo,C1,440,60,380,386,2026-03-31,6,Normal,0.13636363636363635,Slow Moving
284,GPU,Components,Lenovo,C1,363,361,2,22,2025-12-15,20,Overstock,0.9944903581267218,Fast Moving
285,GPU,Components,Dell,C1,478,371,107,119,2026-04-23,12,Normal,0.7761506276150628,Normal
286,GPU,Components,Dell,A3,410,79,331,338,2026-02-27,7,Normal,0.1926829268292683,Slow Moving
287,Router,Networking,Dell,C3,421,139,282,269,2025-08-03,-13,Normal,0.33016627078384797,Normal
288,CPU,Components,Lenovo,A2,441,242,199,182,2025-11-24,-17,Missing Inventory,0.5487528344671202,Normal
289,Laptop,Electronics,Dell,B1,324,51,273,270,2025-11-30,-3,Normal,0.1574074074074074,Slow Moving
290,SSD,Storage,HP,B2,244,114,130,146,2026-06-14,16,Overstock,0.4672131147540984,Normal
291,Printer,Electronics,HP,B1,238,202,36,54,2025-06-27,18,Overstock,0.8487394957983193,Fast Moving
292,Keyboard,Accessories,HP,A2,293,244,49,34,2026-03-30,-15,Normal,0.8327645051194539,Fast Moving
293,Keyboard,Accessories,HP,A3,418,199,219,232,2025-08-24,13,Normal,0.47607655502392343,Normal
294,Webcam,Accessories,HP,A3,251,112,139,144,2025-08-10,5,Normal,0.44621513944223107,Normal
295,Speaker,Electronics,Dell,B2,97,96,1,3,2026-02-17,2,Normal,0.9896907216494846,Fast Moving
296,CPU,Components,Dell,A2,499,32,467,471,2025-07-01,4,Normal,0.06412825651302605,Slow Moving
297,Scanner,Electronics,Samsung,C2,93,87,6,13,2026-01-29,7,Normal,0.9354838709677419,Fast Moving
298,Monitor,Electronics,Lenovo,C2,68,28,40,48,2026-01-21,8,Normal,0.4117647058823529,Normal
299,Speaker,Electronics,Samsung,C2,414,360,54,70,2026-05-27,16,Overstock,0.8695652173913043,Fast Moving
300,Monitor,Electronics,Lenovo,A1,115,110,5,-12,2025-09-11,-17,Missing Inventory,0.9565217391304348,Fast Moving
301,Router,Networking,Dell,B2,458,378,80,80,2025-12-05,0,Normal,0.8253275109170306,Fast Moving
302,CPU,Components,Samsung,A2,177,163,14,-2,2025-09-15,-16,Missing Inventory,0.9209039548022598,Fast Moving
303,CPU,Components,Lenovo,C3,283,54,229,209,2025-09-30,-20,Missing Inventory,0.19081272084805653,Slow Moving
304,Hard Disk,Storage,Samsung,B2,196,117,79,62,2026-02-22,-17,Missing Inventory,0.5969387755102041,Normal
305,Keyboard,Accessories,HP,A1,62,55,7,-3,2025-09-28,-10,Normal,0.8870967741935484,Fast Moving
306,Keyboard,Accessories,Lenovo,A1,111,15,96,92,2025-09-12,-4,Normal,0.13513513513513514,Slow Moving
307,Laptop,Electronics,Logitech,A1,447,176,271,256,2026-02-04,-15,Normal,0.39373601789709173,Normal
308,Monitor,Electronics,HP,C3,214,7,207,220,2026-04-23,13,Normal,0.03271028037383177,Slow Moving
309,Webcam,Accessories,Samsung,B1,450,42,408,388,2025-07-14,-20,Missing Inventory,0.09333333333333334,Slow Moving
310,Hard Disk,Storage,HP,A3,417,306,111,103,2025-11-14,-8,Normal,0.7338129496402878,Normal
311,Router,Networking,Lenovo,B1,162,60,102,120,2025-09-24,18,Overstock,0.37037037037037035,Normal
312,Hard Disk,Storage,HP,C2,294,138,156,173,2026-05-15,17,Overstock,0.46938775510204084,Normal
313,Scanner,Electronics,Dell,C1,289,102,187,175,2026-04-19,-12,Normal,0.35294117647058826,Normal
314,Projector,Electronics,Samsung,A3,421,139,282,286,2025-08-11,4,Normal,0.33016627078384797,Normal
315,GPU,Components,Lenovo,A3,312,100,212,230,2025-09-07,18,Overstock,0.32051282051282054,Normal
316,Webcam,Accessories,Dell,B3,82,57,25,31,2026-06-05,6,Normal,0.6951219512195121,Normal
317,Scanner,Electronics,Logitech,A2,334,97,237,257,2026-05-27,20,Overstock,0.2904191616766467,Normal
318,Keyboard,Accessories,Logitech,A3,351,225,126,133,2026-04-19,7,Normal,0.6410256410256411,Normal
319,Laptop,Electronics,Logitech,C2,459,360,99,91,2026-05-06,-8,Normal,0.7843137254901961,Normal
320,Keyboard,Accessories,Lenovo,B2,67,26,41,24,2025-07-03,-17,Missing Inventory,0.3880597014925373,Normal
321,Laptop,Electronics,HP,C3,366,223,143,142,2026-05-25,-1,Normal,0.6092896174863388,Normal
322,Hard Disk,Storage,Samsung,B1,374,47,327,312,2025-08-22,-15,Normal,0.12566844919786097,Slow Moving
323,Router,Networking,Samsung,A1,283,234,49,45,2025-09-20,-4,Normal,0.8268551236749117,Fast Moving
324,Projector,Electronics,Lenovo,A3,336,229,107,114,2025-08-22,7,Normal,0.6815476190476191,Normal
325,GPU,Components,Lenovo,A1,72,27,45,32,2025-07-23,-13,Normal,0.375,Normal
326,Speaker,Electronics,Logitech,C3,226,81,145,134,2025-11-16,-11,Normal,0.3584070796460177,Normal
327,Scanner,Electronics,Dell,C3,301,262,39,56,2026-03-10,17,Overstock,0.8704318936877077,Fast Moving
328,Mouse,Accessories,Lenovo,A3,220,78,142,134,2025-12-25,-8,Normal,0.35454545454545455,Normal
329,Projector,Electronics,HP,A2,53,20,33,27,2026-03-24,-6,Normal,0.37735849056603776,Normal
330,RAM,Components,Lenovo,C2,431,212,219,225,2025-09-17,6,Normal,0.4918793503480278,Normal
331,Monitor,Electronics,Logitech,B1,397,205,192,203,2026-01-10,11,Normal,0.5163727959697733,Normal
332,Keyboard,Accessories,Logitech,B3,455,304,151,136,2025-10-31,-15,Normal,0.6681318681318681,Normal
333,Printer,Electronics,Lenovo,A1,297,248,49,32,2026-04-29,-17,Missing Inventory,0.835016835016835,Fast Moving
334,Printer,Electronics,Samsung,C3,104,29,75,61,2025-07-20,-14,Normal,0.27884615384615385,Normal
335,Hard Disk,Storage,HP,C3,467,443,24,33,2026-05-03,9,Normal,0.9486081370449678,Fast Moving
336,SSD,Storage,Logitech,A2,320,167,153,141,2025-10-13,-12,Normal,0.521875,Normal
337,Webcam,Accessories,Samsung,B3,82,81,1,-18,2025-12-25,-19,Missing Inventory,0.9878048780487805,Fast Moving
338,GPU,Components,Logitech,B3,171,129,42,26,2025-07-09,-16,Missing Inventory,0.7543859649122807,Normal
339,GPU,Components,Samsung,A2,486,5,481,494,2026-05-13,13,Normal,0.0102880658436214,Slow Moving
340,Printer,Electronics,Logitech,A2,225,17,208,192,2026-02-17,-16,Missing Inventory,0.07555555555555556,Slow Moving
341,Printer,Electronics,HP,B3,311,198,113,103,2026-05-23,-10,Normal,0.6366559485530546,Normal
342,Scanner,Electronics,Dell,C1,302,203,99,109,2025-12-06,10,Normal,0.6721854304635762,Normal
343,Projector,Electronics,Logitech,C1,222,219,3,6,2026-04-18,3,Normal,0.9864864864864865,Fast Moving
344,Hard Disk,Storage,Lenovo,B2,224,159,65,51,2025-10-28,-14,Normal,0.7098214285714286,Normal
345,Hard Disk,Storage,Logitech,B3,393,297,96,113,2026-03-14,17,Overstock,0.7557251908396947,Normal
346,Router,Networking,Lenovo,B2,465,60,405,400,2025-10-02,-5,Normal,0.12903225806451613,Slow Moving
347,Hard Disk,Storage,Logitech,C1,463,44,419,434,2025-08-21,15,Normal,0.09503239740820735,Slow Moving
348,Hard Disk,Storage,Lenovo,B3,475,167,308,315,2025-12-31,7,Normal,0.35157894736842105,Normal
349,Webcam,Accessories,Samsung,A3,445,419,26,12,2026-05-07,-14,Normal,0.9415730337078652,Fast Moving
350,SSD,Storage,Logitech,A2,455,255,200,199,2025-10-11,-1,Normal,0.5604395604395604,Normal
351,CPU,Components,HP,C2,493,359,134,139,2026-02-01,5,Normal,0.7281947261663286,Normal
352,Router,Networking,Logitech,B2,198,42,156,143,2026-01-26,-13,Normal,0.21212121212121213,Normal
353,Hard Disk,Storage,HP,A3,349,201,148,154,2026-06-09,6,Normal,0.5759312320916905,Normal
354,Monitor,Electronics,Samsung,C2,211,53,158,157,2026-06-23,-1,Normal,0.25118483412322273,Normal
355,CPU,Components,Samsung,C1,70,68,2,16,2026-04-13,14,Normal,0.9714285714285714,Fast Moving
356,Monitor,Electronics,HP,A1,58,23,35,17,2025-12-01,-18,Missing Inventory,0.39655172413793105,Normal
357,Speaker,Electronics,Dell,B1,82,19,63,83,2026-01-25,20,Overstock,0.23170731707317074,Normal
358,Laptop,Electronics,Samsung,B3,108,53,55,45,2025-08-11,-10,Normal,0.49074074074074076,Normal
359,Keyboard,Accessories,Dell,B1,84,61,23,22,2025-09-08,-1,Normal,0.7261904761904762,Normal
360,Hard Disk,Storage,Samsung,C2,217,30,187,194,2025-08-07,7,Normal,0.1382488479262673,Slow Moving
361,Projector,Electronics,Logitech,B3,94,39,55,43,2025-11-10,-12,Normal,0.4148936170212766,Normal
362,Printer,Electronics,Logitech,C1,477,282,195,188,2026-06-06,-7,Normal,0.5911949685534591,Normal
363,RAM,Components,Samsung,B1,107,20,87,107,2025-11-18,20,Overstock,0.18691588785046728,Slow Moving
364,Mouse,Accessories,Lenovo,A3,325,114,211,199,2026-04-15,-12,Normal,0.3507692307692308,Normal
365,Speaker,Electronics,Dell,A2,300,183,117,120,2026-03-06,3,Normal,0.61,Normal
366,GPU,Components,HP,C1,411,377,34,28,2026-04-16,-6,Normal,0.9172749391727494,Fast Moving
367,CPU,Components,Samsung,C1,235,62,173,182,2025-10-24,9,Normal,0.26382978723404255,Normal
368,Mouse,Accessories,Logitech,A1,268,137,131,137,2026-02-16,6,Normal,0.5111940298507462,Normal
369,Monitor,Electronics,Samsung,C2,439,226,213,209,2026-04-12,-4,Normal,0.5148063781321185,Normal
370,Mouse,Accessories,Logitech,B1,143,92,51,59,2026-03-07,8,Normal,0.6433566433566433,Normal
371,Scanner,Electronics,HP,C2,166,55,111,112,2026-03-23,1,Normal,0.3313253012048193,Normal
372,Projector,Electronics,Samsung,A2,333,125,208,213,2026-01-16,5,Normal,0.37537537537537535,Normal
373,SSD,Storage,HP,C1,76,58,18,13,2026-01-01,-5,Normal,0.7631578947368421,Normal
374,Router,Networking,Logitech,C1,304,221,83,89,2025-11-14,6,Normal,0.7269736842105263,Normal
375,Webcam,Accessories,Logitech,B2,478,44,434,415,2026-06-22,-19,Missing Inventory,0.09205020920502092,Slow Moving
376,Router,Networking,Lenovo,A2,179,89,90,96,2025-09-19,6,Normal,0.4972067039106145,Normal
377,Monitor,Electronics,HP,A2,452,249,203,215,2025-10-03,12,Normal,0.5508849557522124,Normal
378,Printer,Electronics,HP,A3,489,452,37,18,2026-01-15,-19,Missing Inventory,0.9243353783231084,Fast Moving
379,Keyboard,Accessories,HP,C1,68,60,8,27,2025-07-15,19,Overstock,0.8823529411764706,Fast Moving
380,RAM,Components,Logitech,C2,114,19,95,78,2025-10-27,-17,Missing Inventory,0.16666666666666666,Slow Moving
381,Printer,Electronics,HP,B2,379,303,76,88,2025-12-30,12,Normal,0.7994722955145118,Normal
382,Projector,Electronics,Dell,A1,385,192,193,213,2025-11-14,20,Overstock,0.4987012987012987,Normal
383,Printer,Electronics,Dell,C2,480,317,163,167,2025-10-13,4,Normal,0.6604166666666667,Normal
384,RAM,Components,Logitech,A3,420,104,316,316,2025-10-16,0,Normal,0.24761904761904763,Normal
385,Projector,Electronics,HP,B1,133,32,101,84,2025-08-23,-17,Missing Inventory,0.24060150375939848,Normal
386,Projector,Electronics,Samsung,C2,341,186,155,138,2025-07-18,-17,Missing Inventory,0.5454545454545454,Normal
387,Projector,Electronics,Logitech,A2,85,56,29,37,2025-12-10,8,Normal,0.6588235294117647,Normal
388,Projector,Electronics,Dell,A1,432,310,122,123,2026-02-10,1,Normal,0.7175925925925926,Normal
389,Hard Disk,Storage,Dell,B2,362,269,93,99,2026-03-19,6,Normal,0.7430939226519337,Normal
390,Speaker,Electronics,Dell,B2,283,140,143,134,2026-02-06,-9,Normal,0.49469964664310956,Normal
391,Monitor,Electronics,Dell,A3,344,68,276,259,2025-10-28,-17,Missing Inventory,0.19767441860465115,Slow Moving
392,Hard Disk,Storage,Lenovo,A2,169,105,64,73,2026-04-07,9,Normal,0.621301775147929,Normal
393,Webcam,Accessories,HP,C1,358,41,317,334,2025-08-29,17,Overstock,0.11452513966480447,Slow Moving
394,CPU,Components,Lenovo,B1,305,280,25,20,2026-02-17,-5,Normal,0.9180327868852459,Fast Moving
395,Printer,Electronics,Dell,A1,170,24,146,149,2026-06-15,3,Normal,0.1411764705882353,Slow Moving
396,Monitor,Electronics,Samsung,B3,106,84,22,11,2026-01-31,-11,Normal,0.7924528301886793,Normal
397,CPU,Components,HP,C2,264,20,244,245,2026-06-06,1,Normal,0.07575757575757576,Slow Moving
398,Speaker,Electronics,Dell,A2,274,97,177,189,2026-04-18,12,Normal,0.354014598540146,Normal
399,Laptop,Electronics,Logitech,C1,249,210,39,46,2026-03-29,7,Normal,0.8433734939759037,Fast Moving
400,GPU,Components,HP,B2,466,394,72,54,2025-10-31,-18,Missing Inventory,0.8454935622317596,Fast Moving
401,Router,Networking,Logitech,A3,221,31,190,206,2025-12-29,16,Overstock,0.14027149321266968,Slow Moving
402,Speaker,Electronics,Lenovo,C1,293,127,166,169,2026-01-14,3,Normal,0.4334470989761092,Normal
403,GPU,Components,Logitech,B1,394,164,230,247,2026-05-21,17,Overstock,0.41624365482233505,Normal
404,Scanner,Electronics,Samsung,B2,415,122,293,292,2025-09-17,-1,Normal,0.29397590361445786,Normal
405,Webcam,Accessories,HP,C2,471,236,235,232,2025-12-29,-3,Normal,0.5010615711252654,Normal
406,CPU,Components,Samsung,A2,230,84,146,166,2025-12-29,20,Overstock,0.3652173913043478,Normal
407,SSD,Storage,Samsung,A1,477,371,106,103,2025-07-31,-3,Normal,0.7777777777777778,Normal
408,Scanner,Electronics,Lenovo,C3,485,50,435,421,2025-06-26,-14,Normal,0.10309278350515463,Slow Moving
409,Webcam,Accessories,Lenovo,C1,94,92,2,13,2026-01-23,11,Normal,0.9787234042553191,Fast Moving
410,Speaker,Electronics,Lenovo,B2,385,50,335,315,2026-06-05,-20,Missing Inventory,0.12987012987012986,Slow Moving
411,Webcam,Accessories,Samsung,C1,469,401,68,67,2025-08-22,-1,Normal,0.8550106609808102,Fast Moving
412,Router,Networking,Dell,B3,80,74,6,-10,2026-04-05,-16,Missing Inventory,0.925,Fast Moving
413,Monitor,Electronics,HP,C1,60,49,11,-2,2026-02-15,-13,Normal,0.8166666666666667,Fast Moving
414,CPU,Components,Dell,A3,303,94,209,226,2026-04-05,17,Overstock,0.3102310231023102,Normal
415,SSD,Storage,Logitech,C2,355,346,9,19,2026-06-17,10,Normal,0.9746478873239437,Fast Moving
416,Mouse,Accessories,Samsung,C2,144,36,108,112,2026-05-12,4,Normal,0.25,Normal
417,Printer,Electronics,Samsung,A2,196,90,106,106,2026-05-12,0,Normal,0.45918367346938777,Normal
418,CPU,Components,Dell,A3,490,151,339,343,2025-07-12,4,Normal,0.3081632653061224,Normal
419,GPU,Components,HP,C1,495,17,478,491,2025-10-30,13,Normal,0.03434343434343434,Slow Moving
420,Printer,Electronics,Logitech,C2,138,9,129,118,2026-06-25,-11,Normal,0.06521739130434782,Slow Moving
421,RAM,Components,Lenovo,C3,422,154,268,254,2025-09-12,-14,Normal,0.36492890995260663,Normal
422,Laptop,Electronics,Samsung,B2,161,86,75,75,2025-12-01,0,Normal,0.5341614906832298,Normal
423,Keyboard,Accessories,Lenovo,B3,456,118,338,347,2025-07-27,9,Normal,0.25877192982456143,Normal
424,Scanner,Electronics,Samsung,B3,209,45,164,174,2025-12-11,10,Normal,0.215311004784689,Normal
425,GPU,Components,Logitech,A1,58,27,31,30,2025-10-25,-1,Normal,0.46551724137931033,Normal
426,Laptop,Electronics,HP,C1,161,2,159,176,2026-03-28,17,Overstock,0.012422360248447204,Slow Moving
427,Hard Disk,Storage,Logitech,C2,329,311,18,30,2025-07-30,12,Normal,0.9452887537993921,Fast Moving
428,Projector,Electronics,Logitech,C2,122,103,19,6,2025-10-01,-13,Normal,0.8442622950819673,Fast Moving
429,Webcam,Accessories,HP,A1,497,429,68,60,2026-01-01,-8,Normal,0.8631790744466801,Fast Moving
430,CPU,Components,Samsung,A1,363,336,27,20,2025-09-14,-7,Normal,0.9256198347107438,Fast Moving
431,Router,Networking,HP,A3,302,180,122,108,2025-07-01,-14,Normal,0.5960264900662252,Normal
432,SSD,Storage,Samsung,C1,272,143,129,147,2025-10-23,18,Overstock,0.5257352941176471,Normal
433,GPU,Components,HP,A1,63,33,30,24,2025-07-17,-6,Normal,0.5238095238095238,Normal
434,Webcam,Accessories,Lenovo,B3,138,61,77,70,2025-07-21,-7,Normal,0.4420289855072464,Normal
435,CPU,Components,Samsung,A2,187,5,182,176,2025-08-13,-6,Normal,0.026737967914438502,Slow Moving
436,Laptop,Electronics,Lenovo,C3,393,300,93,75,2026-01-05,-18,Missing Inventory,0.7633587786259542,Normal
437,SSD,Storage,Lenovo,C3,248,147,101,105,2025-12-20,4,Normal,0.592741935483871,Normal
438,Scanner,Electronics,Lenovo,B3,93,21,72,69,2026-06-20,-3,Normal,0.22580645161290322,Normal
439,Hard Disk,Storage,Dell,C1,498,67,431,435,2026-05-02,4,Normal,0.13453815261044177,Slow Moving
440,Mouse,Accessories,HP,B2,415,336,79,62,2026-01-20,-17,Missing Inventory,0.8096385542168675,Fast Moving
441,Hard Disk,Storage,Lenovo,B1,199,37,162,152,2025-09-18,-10,Normal,0.18592964824120603,Slow Moving
442,SSD,Storage,HP,B2,115,89,26,12,2025-09-19,-14,Normal,0.7739130434782608,Normal
443,SSD,Storage,HP,A1,485,46,439,450,2026-04-12,11,Normal,0.09484536082474226,Slow Moving
444,SSD,Storage,Logitech,C1,381,56,325,311,2025-10-26,-14,Normal,0.14698162729658792,Slow Moving
445,Webcam,Accessories,Logitech,C1,375,126,249,233,2026-05-16,-16,Missing Inventory,0.336,Normal
446,Scanner,Electronics,HP,B3,184,184,0,-8,2025-09-29,-8,Normal,1.0,Fast Moving
447,Monitor,Electronics,Logitech,C1,378,369,9,3,2026-05-11,-6,Normal,0.9761904761904762,Fast Moving
448,Monitor,Electronics,Dell,C3,378,58,320,300,2025-10-03,-20,Missing Inventory,0.15343915343915343,Slow Moving
449,Mouse,Accessories,HP,C2,491,362,129,141,2025-12-11,12,Normal,0.7372708757637475,Normal
450,RAM,Components,Lenovo,B2,320,119,201,212,2025-10-17,11,Normal,0.371875,Normal
451,RAM,Components,Logitech,C1,455,380,75,65,2025-07-20,-10,Normal,0.8351648351648352,Fast Moving
452,Webcam,Accessories,Lenovo,B1,403,391,12,5,2025-06-28,-7,Normal,0.9702233250620348,Fast Moving
453,Projector,Electronics,Logitech,B2,426,185,241,231,2025-12-23,-10,Normal,0.43427230046948356,Normal
454,Router,Networking,Lenovo,A1,168,50,118,101,2025-10-23,-17,Missing Inventory,0.2976190476190476,Normal
455,Projector,Electronics,Lenovo,C2,357,62,295,282,2026-04-09,-13,Normal,0.17366946778711484,Slow Moving
456,Webcam,Accessories,Lenovo,B3,207,60,147,147,2026-04-07,0,Normal,0.2898550724637681,Normal
457,Monitor,Electronics,Dell,C3,340,197,143,129,2025-11-26,-14,Normal,0.5794117647058824,Normal
458,Hard Disk,Storage,Samsung,A3,238,227,11,3,2025-11-06,-8,Normal,0.9537815126050421,Fast Moving
459,Mouse,Accessories,Samsung,C1,242,140,102,121,2026-01-21,19,Overstock,0.5785123966942148,Normal
460,Mouse,Accessories,Lenovo,C3,66,49,17,21,2025-11-25,4,Normal,0.7424242424242424,Normal
461,Monitor,Electronics,Logitech,C2,168,94,74,75,2026-05-09,1,Normal,0.5595238095238095,Normal
462,SSD,Storage,HP,A2,382,112,270,279,2026-04-17,9,Normal,0.2931937172774869,Normal
463,Keyboard,Accessories,Lenovo,B3,211,6,205,199,2025-07-02,-6,Normal,0.02843601895734597,Slow Moving
464,Router,Networking,Samsung,A2,146,41,105,111,2025-06-25,6,Normal,0.2808219178082192,Normal
465,Speaker,Electronics,Dell,C3,208,74,134,114,2026-03-06,-20,Missing Inventory,0.3557692307692308,Normal
466,CPU,Components,Logitech,B3,391,365,26,18,2026-06-13,-8,Normal,0.9335038363171355,Fast Moving
467,Monitor,Electronics,Lenovo,A2,290,11,279,283,2025-11-27,4,Normal,0.03793103448275862,Slow Moving
